Incident ID ,Offence Code,CR Number,Dispatch Date / Time,NIBRS Code,Victims,Crime Name,Police District Name,Block Address,City,State,Zip Code,Agency,Place,Sector,Beat,PRA,Address Number,Street Name,Street Type,Start_Date_Time,End_Date_Time,Latitude,Longitude,Police District Number,Location
201347962,9199,210039453,10/04/2021 14:45,90Z,1,All Other Offenses,SILVER SPRING,300 BLK  UNIVERSITY BLV W,SILVER SPRING,MD,20901,MCPD,Street - Residential,H,3H2,157,300,UNIVERSITY,BLV,10/04/2021 14:45,10/04/2021 15:15,39.01222,-77.0005,3D,"(39.0122, -77.0005)"
201351264,2499,210043776,10/30/2021 02:59:56 AM,240,1,Motor Vehicle Theft,SILVER SPRING,14100 BLK  CASTLE BLV,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,I,3I2,380,14100,CASTLE,BLV,10/30/2021 02:59:00 AM,,39.08702,-76.9404,3D,"(39.087, -76.9404)"
201341769,1399,210031751,08/15/2021 06:40:07 PM,13B,1,Simple Assault,WHEATON,2100 BLK  ARCOLA AVE,SILVER SPRING,MD,20902,MCPD,Residence - Single Family,L,4L1,359,2100,ARCOLA,AVE,08/15/2021 06:40:00 PM,,39.04698,-77.0446,4D,"(39.047, -77.0446)"
201363583,9199,210026205,07/08/2021 10:20,90Z,1,All Other Offenses,TAKOMA PARK,100 BLK  LEE AVE,TAKOMA PARK,MD,20912,MCPD,Residence - Apartment/Condo,,,804,100,LEE,AVE,06/15/2021 02:01:00 PM,,38.98023,-77.0068,TPPD,"(38.9802, -77.0068)"
201336205,2303,210024377,06/25/2021 03:01:04 PM,23C,1,Shoplifting,SILVER SPRING,8500 BLK  FENTON ST,SILVER SPRING,MD,20910,MCPD,Retail - Beauty/Barber Shop,G,3G1,671,8500,FENTON,ST,06/25/2021 03:01:00 PM,,38.99540558,-77.02442454,3D,"(38.9954, -77.0244)"
201336226,1399,210024841,06/28/2021 10:52:10 AM,13B,1,Simple Assault,WHEATON,18100 BLK  PRINCE PHILIP DR,OLNEY,MD,20832,MCPD,Hospital/Emergency Care Center,J,4J2,401,18100,PRINCE PHILIP,DR,06/28/2021 03:30:00 PM,06/28/2021 04:00:00 PM,39.15425782,-77.05697518,4D,"(39.1543, -77.057)"
201336292,2902,210024891,06/29/2021 08:44:37 AM,290,1,Destruction/Damage/Vandalism of Property,MONTGOMERY VILLAGE,18200 BLK  LOST KNIFE CIR,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence - Apartment/Condo,R,6R1,505,18200,LOST KNIFE,CIR,06/29/2021 08:44:00 AM,06/29/2021 12:00:00 AM,39.15712241,-77.20336703,6D,"(39.1571, -77.2034)"
201351299,1399,210043810,10/30/2021 01:06:07 PM,13B,2,Simple Assault,MONTGOMERY VILLAGE,9800 BLK  HELLINGLY PL,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence -Townhouse/Duplex,R,6R1,766,9800,HELLINGLY,PL,10/30/2021 01:00:00 PM,10/30/2021 01:40:00 PM,39.15939,-77.2038,6D,"(39.1594, -77.2038)"
201344740,5707,210035439,09/09/2021 11:21,90J,1,Trespass of Real Property,SILVER SPRING,8000 BLK  13TH ST,SILVER SPRING,MD,20910,MCPD,Hotel/Motel/Etc.,G,3G1,90,8000,13TH,ST,09/09/2021 11:21,09/09/2021 13:00,38.98701,-77.0295,3D,"(38.987, -77.0295)"
201341796,2901,210031769,08/15/2021 10:06:10 PM,290,1,Destruction/Damage/Vandalism of Property,ROCKVILLE,1700 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Retail - Appliances/Electronics,A,1A1,272,1700,ROCKVILLE,PIK,08/15/2021 10:06:00 PM,08/15/2021 10:06:00 PM,39.06195,-77.1228,1D,"(39.062, -77.1228)"
201347989,2304,210039615,10/05/2021 11:17,23G,1,Theft of Motor Vehicle Parts or Accessories,SILVER SPRING,13700 BLK  COLGATE WAY,SILVER SPRING,MD,20904,MCPD,Parking Lot - Residential,I,3I2,380,13700,COLGATE,WAY,10/04/2021 20:00,10/05/2021 6:00,39.08142,-76.9338,3D,"(39.0814, -76.9338)"
201341801,9199,210031764,08/15/2021 08:29:40 PM,90Z,1,All Other Offenses,ROCKVILLE,1  BLK W MONTGOMERY AVE,ROCKVILLE,MD,20850,MCPD,Residence -Townhouse/Duplex,A,1A3,255,1,MONTGOMERY,AVE,08/15/2021 08:29:00 PM,,39.14607,-77.2028,1D,"(39.1461, -77.2028)"
201341806,1399,210031727,08/15/2021 02:40:54 PM,13B,1,Simple Assault,GERMANTOWN,18700 BLK  BARNESVILLE RD,DICKERSON,MD,20842,MCPD,Residence - Yard,N,5N3,491,18700,BARNESVILLE,RD,08/15/2021 02:40:00 PM,,39.22373,-77.3925,5D,"(39.2237, -77.3925)"
201341809,2304,210031795,08/16/2021 06:24:09 AM,23G,1,Theft of Motor Vehicle Parts or Accessories,WHEATON,14200 BLK  CHADWICK LA,ROCKVILLE,MD,20853,MCPD,Residence - Driveway,K,4K2,343,14200,CHADWICK,LA,08/15/2021 05:00:00 PM,08/16/2021 06:00:00 AM,0,0,4D,"(0.0, 0.0)"
201344747,2501,210035468,09/09/2021 15:05,250,1,Counterfeiting/Forgery,WHEATON,2300 BLK  GLENMONT CIR,SILVER SPRING,MD,20902,MCPD,Other/Unknown,L,4L1,366,2300,GLENMONT,CIR,08/24/2021 12:00:00 AM,09/08/2021 0:00,39.05669,-77.0482,4D,"(39.0567, -77.0482)"
201335462,2303,210023880,06/22/2021 01:22:44 PM,23C,1,Shoplifting,BETHESDA,7100 BLK  DEMOCRACY BLV,BETHESDA,MD,20817,MCPD,Retail - Mall,E,2.00E+03,204,7100,DEMOCRACY,BLV,06/22/2021 12:45:00 PM,06/22/2021 01:21:00 PM,39.02207673,-77.14737627,2D,"(39.0221, -77.1474)"
201363584,9199,210046330,11/15/2021 02:19:45 PM,90Z,1,All Other Offenses,BETHESDA,5800 BLK  INMAN PARK CIR,ROCKVILLE,MD,20852,MCPD,Residence - Apartment/Condo,D,2D4,189,5800,INMAN PARK,CIR,07/24/2021 02:13:00 PM,,39.03364,-77.1152,2D,"(39.0336, -77.1152)"
201341817,2305,210031806,08/16/2021 09:17:19 AM,23F,1,Theft From Motor Vehicle,WHEATON,1300 BLK  HENNESSY TER,SANDY SPRING,MD,20860,MCPD,Residence - Driveway,J,4J2,391,1300,HENNESSY,TER,08/15/2021 11:00:00 PM,08/16/2021 09:00:00 AM,39.1363,-77.0321,4D,"(39.1363, -77.0321)"
201331172,2404,210018689,05/18/2021 07:47:47 AM,240,1,Motor Vehicle Theft,ROCKVILLE,1900 BLK  LANCASHIRE DR,POTOMAC,MD,20854,MCPD,Residence - Driveway,B,1B1,227,1900,LANCASHIRE,DR,05/18/2021 04:00:00 AM,05/18/2021 04:01:00 AM,39.0667,-77.1687,1D,"(39.0667, -77.1687)"
201341819,2902,210031807,08/16/2021 09:35:15 AM,290,1,Destruction/Damage/Vandalism of Property,MONTGOMERY VILLAGE,18600 BLK  NATHANS PL,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Residential,R,6R1,505,18600,NATHANS,PL,08/15/2021 12:00:00 AM,08/15/2021 04:00:00 AM,39.16035,-77.2001,6D,"(39.1604, -77.2001)"
201341824,2610,210031815,08/16/2021 09:55:51 AM,26F,1,Identity Theft,TAKOMA PARK,6800 BLK  BELFORD DR,TAKOMA PARK,MD,20912,TPPD,Residence - Single Family,,,808,6800,BELFORD,DR,06/17/2021 09:55:00 AM,08/14/2021 10:00:00 AM,38.97359,-76.9978,TPPD,"(38.9736, -76.9978)"
201344750,2610,210035470,09/09/2021 15:35,26F,1,Identity Theft,WHEATON,1600 BLK  BRIGGS CHANEY RD,SILVER SPRING,MD,20905,MCPD,Cyberspace,J,4J1,385,1600,BRIGGS CHANEY,RD,08/30/2021 03:00:00 PM,,39.1009,-76.9785,4D,"(39.1009, -76.9785)"
201344754,2305,210035484,09/09/2021 16:22,23F,1,Theft From Motor Vehicle,WHEATON,11100 BLK  AMHERST AVE,SILVER SPRING,MD,20902,MCPD,Street - Residential,L,4L2,352,11100,AMHERST,AVE,09/09/2021 8:35,09/09/2021 14:30,39.03819,-77.0487,4D,"(39.0382, -77.0487)"
201344756,9105,210035494,09/09/2021 17:04,90Z,1,All Other Offenses,MONTGOMERY VILLAGE,9000 BLK  CENTERWAY RD,GAITHERSBURG,MD,20879,MCPD,Other/Unknown,R,6R1,503,9000,CENTERWAY,RD,06/09/2021 0:00,,39.16961,-77.1854,6D,"(39.1696, -77.1854)"
201347999,2610,210036037,09/13/2021 12:43:58 PM,26F,1,Identity Theft,BETHESDA,4800 BLK  BROAD BROOK CT,BETHESDA,MD,20814,MCPD,Cyberspace,D,2D3,72,4800,BROAD BROOK,CT,09/11/2021 0:00,,39.0121,-77.0959,2D,"(39.0121, -77.0959)"
201344773,2902,210035511,09/09/2021 18:49,290,1,Destruction/Damage/Vandalism of Property,ROCKVILLE,500 BLK  RUTGERS ST,ROCKVILLE,MD,20850,MCPD,Parking Lot - Residential,A,1A3,244,500,RUTGERS,ST,09/04/2021 13:00,09/06/2021 14:45,39.10373,-77.1605,1D,"(39.1037, -77.1605)"
201331259,1199,210015692,04/27/2021 04:12:01 PM,11D,1,Fondling,WHEATON,1100 BLK  TUCKER LA,ASHTON,MD,20861,MCPD,Residence - Single Family,J,4J1,645,1100,TUCKER,LA,05/18/2021 06:23:00 PM,,39.14405417,-76.99412102,4D,"(39.1441, -76.9941)"
201344774,2601,210035516,09/09/2021 19:25,26A,1,False Pretenses/Swindle/Confidence Game,SILVER SPRING,13900 BLK  CARTHAGE CIR,BURTONSVILLE,MD,20866,MCPD,Cyberspace,I,3I2,380,13900,CARTHAGE,CIR,09/09/2021 17:00,,39.08478,-76.9365,3D,"(39.0848, -76.9365)"
201341848,2203,210031851,08/16/2021 12:51:44 PM,220,1,Burglary/Breaking and Entering,ROCKVILLE,16100 BLK  FREDERICK RD,DERWOOD,MD,20855,RCPD,Farm Facility,A,1A3,439,16100,FREDERICK,RD,08/02/2021 10:00,08/16/2021 12:51:00 PM,39.11926,-77.1732,1D,"(39.1193, -77.1732)"
201335544,2999,210023989,06/23/2021 09:22:22 AM,290,1,Destruction/Damage/Vandalism of Property,BETHESDA,3700 BLK  SAUL RD,KENSINGTON,MD,20895,MCPD,School - Elementary/Secondary,D,2D3,697,3700,SAUL,RD,06/20/2021 12:00:00 PM,06/20/2021 04:30:00 PM,39.01501999,-77.07505586,2D,"(39.015, -77.0751)"
201344768,9199,210035474,09/09/2021 15:19,90Z,1,All Other Offenses,SILVER SPRING,1500 BLK  ST CAMILLUS DR,SILVER SPRING,MD,20903,MCPD,Residence - Apartment/Condo,H,3H2,137,1500,ST CAMILLUS,DR,09/09/2021 15:19,,39.01008,-76.9831,3D,"(39.0101, -76.9831)"
201341826,2203,210031715,08/15/2021 01:53:32 PM,220,1,Burglary/Breaking and Entering,WHEATON,2500 BLK  GLENALLAN AVE,SILVER SPRING,MD,20906,MCPD,Commercial - Office Building,K,4K1,351,2500,GLENALLAN,AVE,08/14/2021 05:00:00 PM,08/15/2021 12:00:00 PM,39.06388,-77.0521,4D,"(39.0639, -77.0521)"
201350697,2305,210040755,10/12/2021 8:43,23F,1,Theft From Motor Vehicle,BETHESDA,9800 BLK  BRISTOL SQUARE LA,BETHESDA,MD,20814,MCPD,Parking Lot - Residential,E,2.00E+02,71,9800,BRISTOL SQUARE,LA,10/11/2021 16:00,10/12/2021 6:01,0,0,2D,"(0.0, 0.0)"
201359661,2303,220000792,01/07/2022 15:37,23C,1,Shoplifting,MONTGOMERY VILLAGE,15700 BLK  SHADY GROVE RD,GAITHERSBURG,MD,20877,MCPD,Retail - Department/Discount Store,P,6P3,756,15700,SHADY GROVE,RD,12/20/2021 12:00:00 AM,,39.11349,-77.1873,6D,"(39.1135, -77.1873)"
201344780,2610,210035167,09/07/2021 18:18,26F,1,Identity Theft,MONTGOMERY VILLAGE,20500 BLK  ADDENBROOK WAY,GAITHERSBURG,MD,20879,MCPD,Other/Unknown,R,6R2,714,20500,ADDENBROOK,WAY,08/31/2021 12:00:00 PM,,39.1915,-77.1576,6D,"(39.1915, -77.1576)"
201344782,2901,210035486,09/09/2021 16:32,290,1,Destruction/Damage/Vandalism of Property,SILVER SPRING,8700 BLK  COLESVILLE RD,SILVER SPRING,MD,20910,MCPD,Hotel/Motel/Etc.,G,3G1,671,8700,COLESVILLE,RD,09/09/2021 16:32,,38.99794,-77.0272,3D,"(38.9979, -77.0272)"
201344784,2305,210035485,09/09/2021 16:08,23F,1,Theft From Motor Vehicle,SILVER SPRING,700 BLK  THAYER AVE,SILVER SPRING,MD,20910,MCPD,Street - Residential,G,3G1,515,700,THAYER,AVE,09/03/2021 20:00,09/04/2021 10:00,38.993,-77.0186,3D,"(38.993, -77.0186)"
201335573,1399,210024017,06/23/2021 12:43:57 PM,13B,1,Simple Assault,GERMANTOWN,19600 BLK  GALWAY BAY CIR,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,N,5N1,702,19600,GALWAY BAY,CIR,06/23/2021 12:43:00 PM,06/23/2021 01:21:00 PM,39.17855374,-77.27876148,5D,"(39.1786, -77.2788)"
201344786,2902,210035527,09/09/2021 20:19,290,1,Destruction/Damage/Vandalism of Property,GERMANTOWN,12500 BLK  GREAT PARK CIR,GERMANTOWN,MD,20876,MCPD,Parking Lot - Residential,M,5M3,474,12500,GREAT PARK,CIR,09/09/2021 18:15,09/09/2021 19:20,39.20269,-77.2549,5D,"(39.2027, -77.2549)"
201335583,2305,210024034,06/23/2021 01:39:04 PM,23F,1,Theft From Motor Vehicle,GERMANTOWN,,GAITHERSBURG,MD,20882,MCPD,Street - Other,M,5M2,622,,CHURCHILL DOWNS,RD,06/23/2021 01:39:00 PM,,39.21660929,-77.17319363,5D,"(39.2166, -77.1732)"
201341863,9107,210031869,08/16/2021 01:40:30 PM,90Z,1,All Other Offenses,WHEATON,13800 BLK  TABIONA DR,SILVER SPRING,MD,20906,MCPD,Residence -Townhouse/Duplex,K,4K1,531,13800,TABIONA,DR,08/16/2021 12:39:00 PM,08/16/2021 03:30:00 PM,39.1008,-77.0557,4D,"(39.1008, -77.0557)"
201348007,9113,210039601,10/05/2021 9:20,90Z,1,All Other Offenses,ROCKVILLE,5900 BLK  LEMAY RD,ROCKVILLE,MD,20851,RCPD,Residence - Single Family,A,1A2,298,5900,LEMAY,RD,10/05/2021 9:20,10/05/2021 11:37,39.07035,-77.1196,1D,"(39.0703, -77.1196)"
201344803,2601,210035535,09/09/2021 23:10,26A,1,False Pretenses/Swindle/Confidence Game,WHEATON,700 BLK  PEBBLESTONE CT,SILVER SPRING,MD,20905,MCPD,Cyberspace,J,4J1,372,700,PEBBLESTONE,CT,09/09/2021 12:30,,39.09517,-77.0206,4D,"(39.0952, -77.0206)"
201335616,2399,210024095,06/23/2021 06:41:15 PM,23H,1,All other Larceny,ROCKVILLE,1600 BLK  CHAPMAN AVE,ROCKVILLE,MD,20852,MCPD,Street - Residential,A,1A1,272,1600,CHAPMAN,AVE,06/23/2021 08:00:00 AM,06/23/2021 05:00:00 PM,39.06222781,-77.12195951,1D,"(39.0622, -77.122)"
201341877,9199,210031400,08/12/2021 17:58,90Z,1,All Other Offenses,WHEATON,1300 BLK  TWIG TER,SILVER SPRING,MD,20905,MCPD,Residence -Townhouse/Duplex,J,4J1,374,1300,TWIG,TER,08/06/2021 12:00,08/08/2021 18:00,39.09302,-76.9862,4D,"(39.093, -76.9862)"
201341879,2303,210031896,08/16/2021 03:58:27 PM,23C,1,Shoplifting,ROCKVILLE,1800 BLK  ROCKVILLE PIK,ROCKVILLE,MD,20852,RCPD,Grocery/Supermarket,A,1A1,272,1800,ROCKVILLE,PIK,08/16/2021 03:23:00 PM,,39.06023,-77.1213,1D,"(39.0602, -77.1213)"
201341880,2999,210031889,08/16/2021 04:00:38 PM,290,1,Destruction/Damage/Vandalism of Property,TAKOMA PARK,1  BLK  VALLEY VIEW AVE,TAKOMA PARK,MD,20912,TPPD,Street - Residential,,,801,1,VALLEY VIEW,AVE,08/14/2021 04:00:00 PM,08/16/2021 12:00:00 AM,38.98014,-77.0108,TPPD,"(38.9801, -77.0108)"
201335623,5404,210023445,06/19/2021 12:53:29 AM,90D,1,Driving Under the Influence,WHEATON,,SILVER SPRING,MD,20902,MCPD,Street - In vehicle,L,4L2,325,,KENSINGTON,BLV,06/19/2021 12:53:00 AM,,39.0417397,-77.05312745,4D,"(39.0417, -77.0531)"
201351414,5404,210043966,10/31/2021 01:38:18 PM,90D,1,Driving Under the Influence,OTHER,1200 BLK  RIDGE RD,MT AIRY,MD,21771,MCPD,Street - In vehicle,,,,1200,RIDGE,RD,10/31/2021 01:48:00 PM,,0,0,OTHER,"(0.0, 0.0)"
201090398,9199,16037312,,90Z,1,All Other Offenses,MONTGOMERY VILLAGE,9600 BLK  KANFER CT,MONTGOMERY VILLAGE,MD,20886,MCPD,Residence -Townhouse/Duplex,R,6R2,544,9600,KANFER,CT,07/23/2016 01:31:00 PM,,39.17175226,-77.19815097,6D,"(39.1718, -77.1982)"
201348006,9199,210039555,10/05/2021 7:45,90Z,1,All Other Offenses,SILVER SPRING,400 BLK  DOMER AVE,TAKOMA PARK,MD,20912,MCPD,Residence - Driveway,H,3H1,129,400,DOMER,AVE,10/05/2021 7:45,,38.9969,-77.0018,3D,"(38.9969, -77.0018)"
201341861,3699,210031866,,11D,1,Fondling,BETHESDA,6100 BLK  EXECUTIVE BLV,ROCKVILLE,MD,20852,MCPD,Commercial - Office Building,E,2.00E+03,200,6100,EXECUTIVE,BLV,07/12/2021 17:00,07/12/2021 17:30,39.04798,-77.124,2D,"(39.048, -77.124)"
201344807,2304,210035544,09/10/2021 1:13,23G,1,Theft of Motor Vehicle Parts or Accessories,GERMANTOWN,12600 BLK  GREY EAGLE CT,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,N,5N1,447,12600,GREY EAGLE,CT,09/08/2021 23:30,09/09/2021 12:00,39.16555,-77.2627,5D,"(39.1656, -77.2627)"
201348011,2304,210039635,10/05/2021 12:58,23G,1,Theft of Motor Vehicle Parts or Accessories,WHEATON,3300 BLK  KING WILLIAM DR,OLNEY,MD,20832,MCPD,Residence - Driveway,J,4J2,642,3300,KING WILLIAM,DR,09/28/2021 12:00:00 PM,10/05/2021 9:00,39.14566,-77.0641,4D,"(39.1457, -77.0641)"
201331382,2999,210018930,05/19/2021 04:56:55 PM,290,1,Destruction/Damage/Vandalism of Property,ROCKVILLE,1  BLK  UPPER ROCK CIR,ROCKVILLE,MD,20850,RCPD,Parking Garage - Residential,A,1A3,439,1,UPPER ROCK,CIR,05/19/2021 05:30:00 PM,,39.11283727,-77.18469849,1D,"(39.1128, -77.1847)"
201344813,2605,210035192,09/07/2021 21:06,26B,1,Credit Card/Automatic Teller Machine Fraud,ROCKVILLE,8100 BLK  NEEDWOOD RD,DERWOOD,MD,20855,MCPD,Cyberspace,A,1A4,414,8100,NEEDWOOD,RD,05/10/2021 0:01,05/21/2021 11:59:00 PM,39.12639,-77.1582,1D,"(39.1264, -77.1582)"
201344813,2610,210035192,09/07/2021 21:06,26F,1,Identity Theft,ROCKVILLE,8100 BLK  NEEDWOOD RD,DERWOOD,MD,20855,MCPD,Cyberspace,A,1A4,414,8100,NEEDWOOD,RD,05/10/2021 0:01,05/21/2021 11:59:00 PM,39.12639,-77.1582,1D,"(39.1264, -77.1582)"
201344815,2499,210035550,09/10/2021 3:24,240,1,Motor Vehicle Theft,BETHESDA,5600 BLK  DURBIN RD,BETHESDA,MD,20814,MCPD,Residence - Driveway,E,2.00E+02,29,5600,DURBIN,RD,09/10/2021 2:50,09/10/2021 3:54,38.98342,-77.1118,2D,"(38.9834, -77.1118)"
201335668,2305,210024152,06/24/2021 05:57:14 AM,23F,1,Theft From Motor Vehicle,SILVER SPRING,,,MD,20910,MCPD,Street - Residential,G,3G1,90,,EASTERN,AVE,06/23/2021 05:30:00 PM,06/24/2021 06:40:00 AM,38.98693198,-77.02963896,3D,"(38.9869, -77.0296)"
201335696,2303,210023186,06/17/2021 02:24:15 PM,23C,1,Shoplifting,BETHESDA,4800 BLK  BOILING BROOK PKW,ROCKVILLE,MD,20852,MCPD,Retail - Other,D,2D4,523,4800,BOILING BROOK,PKW,06/17/2021 02:24:00 PM,06/17/2021 02:30:00 PM,39.04591346,-77.09556835,2D,"(39.0459, -77.0956)"
201331436,1399,210018894,05/19/2021 01:13:26 PM,13B,1,Simple Assault,MONTGOMERY VILLAGE,400 BLK  GIRARD ST,GAITHERSBURG,MD,20877,GPD,Residence - Apartment/Condo,P,6P3,419,400,GIRARD,ST,05/16/2021 01:00:00 AM,,39.14647769,-77.1849146,6D,"(39.1465, -77.1849)"
201335697,2303,210024175,06/24/2021 10:03:21 AM,23C,1,Shoplifting,MONTGOMERY VILLAGE,1  BLK  MARKET ST,GAITHERSBURG,MD,20878,MCPD,Retail - Department/Discount Store,P,6P2,450,1,MARKET,ST,05/23/2021 10:30:00 AM,,39.12411177,-77.23506048,6D,"(39.1241, -77.2351)"
201348013,9105,210036655,09/17/2021 12:12:05 PM,90Z,1,All Other Offenses,MONTGOMERY VILLAGE,19100 BLK N KINDLY CT,MONTGOMERY VILLAGE,MD,20886,MCPD,Other/Unknown,R,6R2,424,19100,KINDLY,CT,09/04/2021 13:30,09/17/2021 08:00:00 PM,39.16967,-77.2101,6D,"(39.1697, -77.2101)"
201335718,9062,210024167,,90Z,1,All Other Offenses,ROCKVILLE,1300 BLK  SEVEN LOCKS RD,POTOMAC,MD,20854,MCPD,Jail/Prison,B,1B1,228,1300,SEVEN LOCKS,RD,06/24/2021 10:30:00 AM,,39.06690865,-77.16165339,1D,"(39.0669, -77.1617)"
201335720,9062,210024139,,90Z,1,All Other Offenses,ROCKVILLE,1300 BLK  SEVEN LOCKS RD,POTOMAC,MD,20854,MCPD,Jail/Prison,B,1B1,228,1300,SEVEN LOCKS,RD,06/24/2021 05:15:00 AM,,39.06690865,-77.16165339,1D,"(39.0669, -77.1617)"
201335666,1399,210024140,06/24/2021 01:26:34 AM,13B,1,Simple Assault,GERMANTOWN,19700 BLK  CRYSTAL ROCK DR,GERMANTOWN,MD,20874,MCPD,Residence - Apartment/Condo,N,5N1,595,19700,CRYSTAL ROCK,DR,06/24/2021 01:25:00 AM,,39.17902564,-77.26168052,5D,"(39.179, -77.2617)"
201090458,9106,16037384,,90Z,1,All Other Offenses,GERMANTOWN,23900 BLK  WOODFIELD RD,GAITHERSBURG,MD,20872,MCPD,Residence -Townhouse/Duplex,M,5M2,616,23900,WOODFIELD,RD,07/23/2016 09:16:00 PM,,39.24892442,-77.1930515,5D,"(39.2489, -77.1931)"
201355735,1399,210049427,12/06/2021 1:17,13B,2,Simple Assault,SILVER SPRING,13600 BLK  COLGATE WAY,SILVER SPRING,MD,20904,MCPD,Residence - Apartment/Condo,I,3I2,380,13600,COLGATE,WAY,12/06/2021 1:17,,39.07967,-76.932,3D,"(39.0797, -76.932)"
201363593,9199,220005666,02/09/2022 14:05,90Z,1,All Other Offenses,MONTGOMERY VILLAGE,200 BLK  GIRARD ST,GAITHERSBURG,MD,20877,MCPD,School - Elementary/Secondary,P,6P3,419,200,GIRARD,ST,02/09/2022 14:05,,39.14106,-77.1837,6D,"(39.1411, -77.1837)"
201335717,2602,210023996,06/23/2021 10:44:48 AM,26A,1,False Pretenses/Swindle/Confidence Game,MONTGOMERY VILLAGE,200 BLK  SKIDMORE BLV,GAITHERSBURG,MD,20877,GPD,Other/Unknown,P,6P3,758,200,SKIDMORE,BLV,02/01/2021 13:30,,39.12664866,-77.1814425,6D,"(39.1266, -77.1814)"
201344826,2699,210032296,08/19/2021 11:42:20 AM,26A,1,False Pretenses/Swindle/Confidence Game,WHEATON,2100 BLK  EDGEWARE ST,SILVER SPRING,MD,20905,MCPD,Other/Unknown,J,4J1,385,2100,EDGEWARE,ST,08/12/2021 12:00,,39.10904,-76.9678,4D,"(39.109, -76.9678)"
201341911,2305,210031791,08/16/2021 04:56:48 AM,23F,1,Theft From Motor Vehicle,ROCKVILLE,1400 BLK  LANGBROOK PL,ROCKVILLE,MD,20851,RCPD,Street - Residential,A,1A2,297,1400,LANGBROOK,PL,08/16/2021 04:56:00 AM,08/16/2021 05:45:00 AM,39.0755,-77.1244,1D,"(39.0755, -77.1244)"
201341911,9099,210031791,08/16/2021 04:56:48 AM,90Z,1,All Other Offenses,ROCKVILLE,1400 BLK  LANGBROOK PL,ROCKVILLE,MD,20851,RCPD,Street - Residential,A,1A2,297,1400,LANGBROOK,PL,08/16/2021 04:56:00 AM,08/16/2021 05:45:00 AM,39.0755,-77.1244,1D,"(39.0755, -77.1244)"
201335739,2902,210024216,06/24/2021 01:32:35 PM,290,1,Destruction/Damage/Vandalism of Property,MONTGOMERY VILLAGE,18700 BLK  WALKERS CHOICE RD,MONTGOMERY VILLAGE,MD,20886,MCPD,Parking Lot - Residential,R,6R1,766,18700,WALKERS CHOICE,RD,06/24/2021 01:32:00 PM,06/24/2021 12:00:00 AM,39.16202341,-77.2047878,6D,"(39.162, -77.2048)"
201341916,5016,210031942,08/16/2021 10:51:59 PM,90Z,1,All Other Offenses,GERMANTOWN,12100 BLK  GREY SQUIRREL ST,CLARKSBURG,MD,20871,MCPD,Residence -Townhouse/Duplex,M,5M3,476,12100,GREY SQUIRREL,ST,08/16/2021 10:51:00 PM,,39.22626,-77.2524,5D,"(39.2263, -77.2524)"
201348026,2699,210036680,09/17/2021 01:39:17 PM,26A,1,False Pretenses/Swindle/Confidence Game,BETHESDA,3800 BLK  ARCHER PL,KENSINGTON,MD,20895,MCPD,Other/Unknown,D,2D3,314,3800,ARCHER,PL,09/17/2021 10:38:00 AM,,39.03669,-77.0734,2D,"(39.0367, -77.0734)"
201344830,2610,210033035,08/24/2021 02:49:32 PM,26F,1,Identity Theft,ROCKVILLE,8300 BLK  HECTIC HILL LA,POTOMAC,MD,20854,MCPD,Other/Unknown,B,1B1,239,8300,HECTIC HILL,LA,08/12/2021 13:00,,39.07068,-77.1725,1D,"(39.0707, -77.1725)"
201341922,1399,210031953,08/17/2021 03:40:30 AM,13B,1,Simple Assault,ROCKVILLE,6100 BLK  MONTROSE RD,ROCKVILLE,MD,20852,MCPD,Residence - Nursing Home,A,1A1,270,6100,MONTROSE,RD,08/17/2021 03:40:00 AM,,39.05273,-77.1228,1D,"(39.0527, -77.1228)"
201351455,2902,210044012,10/31/2021 11:46:21 PM,290,1,Destruction/Damage/Vandalism of Property,GERMANTOWN,,GERMANTOWN,MD,20874,MCPD,Parking Lot - Residential,N,5N1,702,,VAUGHN LANDING,DR,10/31/2021 11:46:00 PM,,0,0,5D,"(0.0, 0.0)"
201337528,2303,210026428,07/09/2021 17:16,23C,1,Shoplifting,GERMANTOWN,20900 BLK  FREDERICK RD,GERMANTOWN,MD,20876,MCPD,Retail - Other,M,5M1,701,20900,FREDERICK,RD,07/09/2021 17:16,,39.1982954,-77.2448997,5D,"(39.1983, -77.2449)"
201341927,2605,210031226,08/11/2021 14:38,26B,1,Credit Card/Automatic Teller Machine Fraud,WHEATON,2200 BLK  BEL PRE RD,SILVER SPRING,MD,20906,MCPD,Other/Unknown,K,4K1,530,2200,BEL PRE,RD,08/10/2021 19:00,08/11/2021 7:00,39.0905,-77.0464,4D,"(39.0905, -77.0464)"
201337537,2399,210026446,07/09/2021 19:06,23H,1,All other Larceny,SILVER SPRING,13300 BLK  OLD COLUMBIA PIK,SILVER SPRING,MD,20904,MCPD,Convenience Store,I,3I1,376,13300,OLD COLUMBIA,PIK,07/08/2021 8:00,,39.07491956,-76.9584096,3D,"(39.0749, -76.9584)"
